input_order,source_prediction_index,numbering_index,target_id,standard_structure_id,original_structure_id,original_filename,source_path,input_pdb_path,source_af2_path,source_af2_match,plddt_filter_scope_requested,plddt_filter_scope_applied,plddt_filter_pdb_path,plddt_source_status,standardized_pdb_path,rank,model,seed,n_atoms,n_residues,global_mean_plddt,global_median_plddt,global_p10_plddt,global_min_plddt,global_max_plddt,input_n_atoms,input_n_residues,input_global_mean_plddt,input_global_median_plddt,input_global_p10_plddt,input_global_min_plddt,input_global_max_plddt,source_n_atoms,source_n_residues,source_global_mean_plddt,source_global_median_plddt,source_global_p10_plddt,source_global_min_plddt,source_global_max_plddt,global_plddt_threshold,pass_global_plddt,status,error_message
99,,99,GAC,GAC_AF2_0099,GAC.AF2rank99,GAC.AF2rank99.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank99.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank99.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.98.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.98.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0099.pdb,,,,2315,302,94.00778145695364,95.41,88.946,65.31,98.69,2315,302,94.00778145695364,95.41,88.946,65.31,98.69,2315,302,94.00778145695364,95.41,88.946,65.31,98.69,75.0,True,ok,
100,,100,GAC,GAC_AF2_0100,GAC.AF2rank100,GAC.AF2rank100.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank100.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank100.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.99.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.99.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0100.pdb,,,,2315,302,91.83897350993377,96.38,85.996,41.0,98.88,2315,302,91.83897350993377,96.38,85.996,41.0,98.88,2315,302,91.83897350993377,96.38,85.996,41.0,98.88,75.0,True,ok,
101,,101,GAC,GAC_AF2_0101,GAC.AF2rank101,GAC.AF2rank101.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank101.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank101.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.100.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.100.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0101.pdb,,,,2315,302,93.88685430463576,95.88,88.287,54.44,98.75,2315,302,93.88685430463576,95.88,88.287,54.44,98.75,2315,302,93.88685430463576,95.88,88.287,54.44,98.75,75.0,True,ok,
102,,102,GAC,GAC_AF2_0102,GAC.AF2rank102,GAC.AF2rank102.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank102.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank102.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.101.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.101.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0102.pdb,,,,2315,302,93.78615894039734,95.38,88.512,62.75,98.75,2315,302,93.78615894039734,95.38,88.512,62.75,98.75,2315,302,93.78615894039734,95.38,88.512,62.75,98.75,75.0,True,ok,
103,,103,GAC,GAC_AF2_0103,GAC.AF2rank103,GAC.AF2rank103.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank103.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank103.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.102.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.102.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0103.pdb,,,,2315,302,93.61781456953643,95.155,89.006,62.62,98.69,2315,302,93.61781456953643,95.155,89.006,62.62,98.69,2315,302,93.61781456953643,95.155,89.006,62.62,98.69,75.0,True,ok,
104,,104,GAC,GAC_AF2_0104,GAC.AF2rank104,GAC.AF2rank104.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank104.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank104.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.103.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.103.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0104.pdb,,,,2315,302,93.65162251655629,95.19,88.386,61.12,98.62,2315,302,93.65162251655629,95.19,88.386,61.12,98.62,2315,302,93.65162251655629,95.19,88.386,61.12,98.62,75.0,True,ok,
105,,105,GAC,GAC_AF2_0105,GAC.AF2rank105,GAC.AF2rank105.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank105.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank105.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.104.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.104.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0105.pdb,,,,2315,302,93.28970198675496,95.625,87.512,54.06,98.88,2315,302,93.28970198675496,95.625,87.512,54.06,98.88,2315,302,93.28970198675496,95.625,87.512,54.06,98.88,75.0,True,ok,
106,,106,GAC,GAC_AF2_0106,GAC.AF2rank106,GAC.AF2rank106.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank106.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank106.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.105.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.105.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0106.pdb,,,,2315,302,94.34403973509933,95.94,87.652,70.38,98.81,2315,302,94.34403973509933,95.94,87.652,70.38,98.81,2315,302,94.34403973509933,95.94,87.652,70.38,98.81,75.0,True,ok,
107,,107,GAC,GAC_AF2_0107,GAC.AF2rank107,GAC.AF2rank107.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank107.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank107.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.106.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.106.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0107.pdb,,,,2315,302,94.491059602649,96.0,88.81,70.0,98.81,2315,302,94.491059602649,96.0,88.81,70.0,98.81,2315,302,94.491059602649,96.0,88.81,70.0,98.81,75.0,True,ok,
108,,108,GAC,GAC_AF2_0108,GAC.AF2rank108,GAC.AF2rank108.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank108.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank108.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.107.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.107.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0108.pdb,,,,2315,302,93.63639072847681,95.59,88.417,58.28,98.69,2315,302,93.63639072847681,95.59,88.417,58.28,98.69,2315,302,93.63639072847681,95.59,88.417,58.28,98.69,75.0,True,ok,
109,,109,GAC,GAC_AF2_0109,GAC.AF2rank109,GAC.AF2rank109.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank109.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank109.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.108.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.108.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0109.pdb,,,,2315,302,93.67248344370861,96.12,87.892,51.06,98.88,2315,302,93.67248344370861,96.12,87.892,51.06,98.88,2315,302,93.67248344370861,96.12,87.892,51.06,98.88,75.0,True,ok,
110,,110,GAC,GAC_AF2_0110,GAC.AF2rank110,GAC.AF2rank110.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank110.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank110.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.109.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.109.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0110.pdb,,,,2315,302,93.76380794701986,95.81,88.325,52.47,98.88,2315,302,93.76380794701986,95.81,88.325,52.47,98.88,2315,302,93.76380794701986,95.81,88.325,52.47,98.88,75.0,True,ok,
111,,111,GAC,GAC_AF2_0111,GAC.AF2rank111,GAC.AF2rank111.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank111.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank111.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.110.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.110.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0111.pdb,,,,2315,302,91.61493377483444,95.56,85.756,43.31,98.75,2315,302,91.61493377483444,95.56,85.756,43.31,98.75,2315,302,91.61493377483444,95.56,85.756,43.31,98.75,75.0,True,ok,
112,,112,GAC,GAC_AF2_0112,GAC.AF2rank112,GAC.AF2rank112.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank112.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank112.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.111.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.111.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0112.pdb,,,,2315,302,93.94824503311258,95.75,89.13900000000001,55.34,98.75,2315,302,93.94824503311258,95.75,89.13900000000001,55.34,98.75,2315,302,93.94824503311258,95.75,89.13900000000001,55.34,98.75,75.0,True,ok,
113,,113,GAC,GAC_AF2_0113,GAC.AF2rank113,GAC.AF2rank113.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank113.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank113.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.112.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.112.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0113.pdb,,,,2315,302,93.87228476821193,96.19,88.25,50.62,98.81,2315,302,93.87228476821193,96.19,88.25,50.62,98.81,2315,302,93.87228476821193,96.19,88.25,50.62,98.81,75.0,True,ok,
114,,114,GAC,GAC_AF2_0114,GAC.AF2rank114,GAC.AF2rank114.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank114.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank114.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.113.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.113.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0114.pdb,,,,2315,302,93.17877483443708,95.09,86.721,52.31,98.75,2315,302,93.17877483443708,95.09,86.721,52.31,98.75,2315,302,93.17877483443708,95.09,86.721,52.31,98.75,75.0,True,ok,
115,,115,GAC,GAC_AF2_0115,GAC.AF2rank115,GAC.AF2rank115.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank115.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank115.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.114.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.114.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0115.pdb,,,,2315,302,93.27102649006623,95.28,87.886,59.81,98.75,2315,302,93.27102649006623,95.28,87.886,59.81,98.75,2315,302,93.27102649006623,95.28,87.886,59.81,98.75,75.0,True,ok,
116,,116,GAC,GAC_AF2_0116,GAC.AF2rank116,GAC.AF2rank116.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank116.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank116.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.115.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.115.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0116.pdb,,,,2315,302,92.86109271523179,95.53,86.006,49.28,98.81,2315,302,92.86109271523179,95.53,86.006,49.28,98.81,2315,302,92.86109271523179,95.53,86.006,49.28,98.81,75.0,True,ok,
117,,117,GAC,GAC_AF2_0117,GAC.AF2rank117,GAC.AF2rank117.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank117.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank117.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.116.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.116.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0117.pdb,,,,2315,302,93.26913907284768,95.655,87.721,53.31,98.81,2315,302,93.26913907284768,95.655,87.721,53.31,98.81,2315,302,93.26913907284768,95.655,87.721,53.31,98.81,75.0,True,ok,
118,,118,GAC,GAC_AF2_0118,GAC.AF2rank118,GAC.AF2rank118.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank118.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank118.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.117.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.117.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0118.pdb,,,,2315,302,93.71543046357615,96.125,87.74,54.53,98.88,2315,302,93.71543046357615,96.125,87.74,54.53,98.88,2315,302,93.71543046357615,96.125,87.74,54.53,98.88,75.0,True,ok,
119,,119,GAC,GAC_AF2_0119,GAC.AF2rank119,GAC.AF2rank119.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank119.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank119.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.118.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.118.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0119.pdb,,,,2315,302,93.04748344370861,95.345,87.512,51.78,98.62,2315,302,93.04748344370861,95.345,87.512,51.78,98.62,2315,302,93.04748344370861,95.345,87.512,51.78,98.62,75.0,True,ok,
120,,120,GAC,GAC_AF2_0120,GAC.AF2rank120,GAC.AF2rank120.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank120.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank120.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.119.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.119.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0120.pdb,,,,2315,302,93.55301324503311,95.53,88.13900000000001,54.31,98.75,2315,302,93.55301324503311,95.53,88.13900000000001,54.31,98.75,2315,302,93.55301324503311,95.53,88.13900000000001,54.31,98.75,75.0,True,ok,
121,,121,GAC,GAC_AF2_0121,GAC.AF2rank121,GAC.AF2rank121.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank121.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank121.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.120.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.120.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0121.pdb,,,,2315,302,93.60049668874171,95.345,88.006,58.94,98.75,2315,302,93.60049668874171,95.345,88.006,58.94,98.75,2315,302,93.60049668874171,95.345,88.006,58.94,98.75,75.0,True,ok,
122,,122,GAC,GAC_AF2_0122,GAC.AF2rank122,GAC.AF2rank122.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank122.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank122.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.121.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.121.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0122.pdb,,,,2315,302,93.54099337748345,95.38,87.404,58.91,98.69,2315,302,93.54099337748345,95.38,87.404,58.91,98.69,2315,302,93.54099337748345,95.38,87.404,58.91,98.69,75.0,True,ok,
123,,123,GAC,GAC_AF2_0123,GAC.AF2rank123,GAC.AF2rank123.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank123.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank123.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.122.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.122.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0123.pdb,,,,2315,302,93.30149006622517,95.72,88.07300000000001,47.94,98.81,2315,302,93.30149006622517,95.72,88.07300000000001,47.94,98.81,2315,302,93.30149006622517,95.72,88.07300000000001,47.94,98.81,75.0,True,ok,
124,,124,GAC,GAC_AF2_0124,GAC.AF2rank124,GAC.AF2rank124.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank124.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank124.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.123.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.123.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0124.pdb,,,,2315,302,93.09688741721855,95.22,87.31700000000001,54.91,98.81,2315,302,93.09688741721855,95.22,87.31700000000001,54.91,98.81,2315,302,93.09688741721855,95.22,87.31700000000001,54.91,98.81,75.0,True,ok,
125,,125,GAC,GAC_AF2_0125,GAC.AF2rank125,GAC.AF2rank125.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank125.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank125.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.124.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.124.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0125.pdb,,,,2315,302,92.64496688741721,94.5,86.75,52.75,98.56,2315,302,92.64496688741721,94.5,86.75,52.75,98.56,2315,302,92.64496688741721,94.5,86.75,52.75,98.56,75.0,True,ok,
126,,126,GAC,GAC_AF2_0126,GAC.AF2rank126,GAC.AF2rank126.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank126.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank126.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.125.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.125.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0126.pdb,,,,2315,302,91.37221854304637,93.655,82.977,54.94,98.12,2315,302,91.37221854304637,93.655,82.977,54.94,98.12,2315,302,91.37221854304637,93.655,82.977,54.94,98.12,75.0,True,ok,
127,,127,GAC,GAC_AF2_0127,GAC.AF2rank127,GAC.AF2rank127.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank127.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank127.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.126.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.126.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0127.pdb,,,,2315,302,93.2323509933775,95.815,86.269,51.84,98.81,2315,302,93.2323509933775,95.815,86.269,51.84,98.81,2315,302,93.2323509933775,95.815,86.269,51.84,98.81,75.0,True,ok,
128,,128,GAC,GAC_AF2_0128,GAC.AF2rank128,GAC.AF2rank128.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank128.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank128.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.127.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.127.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0128.pdb,,,,2315,302,92.95622516556291,94.91,87.386,52.69,98.62,2315,302,92.95622516556291,94.91,87.386,52.69,98.62,2315,302,92.95622516556291,94.91,87.386,52.69,98.62,75.0,True,ok,
129,,129,GAC,GAC_AF2_0129,GAC.AF2rank129,GAC.AF2rank129.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank129.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank129.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.128.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.128.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0129.pdb,,,,2315,302,93.62311258278146,95.375,88.13300000000001,56.0,98.75,2315,302,93.62311258278146,95.375,88.13300000000001,56.0,98.75,2315,302,93.62311258278146,95.375,88.13300000000001,56.0,98.75,75.0,True,ok,
130,,130,GAC,GAC_AF2_0130,GAC.AF2rank130,GAC.AF2rank130.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank130.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank130.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.129.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.129.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0130.pdb,,,,2315,302,93.20427152317882,95.09,87.787,56.34,98.62,2315,302,93.20427152317882,95.09,87.787,56.34,98.62,2315,302,93.20427152317882,95.09,87.787,56.34,98.62,75.0,True,ok,
131,,131,GAC,GAC_AF2_0131,GAC.AF2rank131,GAC.AF2rank131.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank131.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank131.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.130.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.130.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0131.pdb,,,,2315,302,94.34798013245035,96.31,87.911,60.28,98.88,2315,302,94.34798013245035,96.31,87.911,60.28,98.88,2315,302,94.34798013245035,96.31,87.911,60.28,98.88,75.0,True,ok,
