input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff,radius_angstrom,catalytic_residue_count,catalytic_mean_plddt,catalytic_median_plddt,catalytic_p10_plddt,catalytic_min_plddt,catalytic_max_plddt,mean_plddt_min,p10_plddt_min,pass_catalytic_region_plddt,plddt_pdb_path
205,GAC_205,GAC_205_complex.pdb,GAC,205,GAC.AF2rank205.pdb,GAC.AF2rank205,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank205.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_205_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.130307080534348,2.178666883155276,2.178666883155276,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.96600000000001,93.97,87.762,62.94,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_205_complex.pdb
206,GAC_206,GAC_206_complex.pdb,GAC,206,GAC.AF2rank206.pdb,GAC.AF2rank206,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank206.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_206_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.633918611243668,2.0891696786190925,2.0891696786190925,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,92.88380952380952,94.25,90.12,67.56,97.56,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_206_complex.pdb
207,GAC_207,GAC_207_complex.pdb,GAC,207,GAC.AF2rank207.pdb,GAC.AF2rank207,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank207.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_207_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.041495345336758,2.198155769767548,2.198155769767548,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.28699999999999,94.655,88.32000000000001,59.44,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_207_complex.pdb
208,GAC_208,GAC_208_complex.pdb,GAC,208,GAC.AF2rank208.pdb,GAC.AF2rank208,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank208.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_208_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.97131384090444,2.006576153492432,2.006576153492432,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,90.18,91.94,85.424,59.75,97.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_208_complex.pdb
209,GAC_209,GAC_209_complex.pdb,GAC,209,GAC.AF2rank209.pdb,GAC.AF2rank209,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank209.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_209_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.1805594315869503,2.0684452485370453,2.0684452485370453,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,93.29100000000001,95.155,90.831,62.5,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_209_complex.pdb
210,GAC_210,GAC_210_complex.pdb,GAC,210,GAC.AF2rank210.pdb,GAC.AF2rank210,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank210.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_210_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.8480637455282916,2.077930136737128,2.077930136737128,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.7357894736842,95.25,86.56,53.16,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_210_complex.pdb
211,GAC_211,GAC_211_complex.pdb,GAC,211,GAC.AF2rank211.pdb,GAC.AF2rank211,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank211.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_211_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.1898909013163737,2.246491522840622,2.246491522840622,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.14842105263159,93.25,83.476,67.5,97.69,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_211_complex.pdb
212,GAC_212,GAC_212_complex.pdb,GAC,212,GAC.AF2rank212.pdb,GAC.AF2rank212,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank212.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_212_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.2899226716916226,2.0449983581715303,2.0449983581715303,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.08250000000001,94.38,87.94200000000001,55.53,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_212_complex.pdb
213,GAC_213,GAC_213_complex.pdb,GAC,213,GAC.AF2rank213.pdb,GAC.AF2rank213,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank213.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_213_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.7055134600630302,2.018265156734779,2.018265156734779,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,90.2015,93.06,83.965,67.31,97.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_213_complex.pdb
214,GAC_214,GAC_214_complex.pdb,GAC,214,GAC.AF2rank214.pdb,GAC.AF2rank214,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank214.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_214_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.9088462527984618,2.054347924593837,2.054347924593837,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,90.64099999999999,92.72,86.912,58.53,96.75,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_214_complex.pdb
215,GAC_215,GAC_215_complex.pdb,GAC,215,GAC.AF2rank215.pdb,GAC.AF2rank215,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank215.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_215_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.041454407551905,2.0957480538310067,2.0957480538310067,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,92.30473684210527,95.44,87.188,55.41,98.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_215_complex.pdb
217,GAC_217,GAC_217_complex.pdb,GAC,217,GAC.AF2rank217.pdb,GAC.AF2rank217,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank217.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_217_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.474048723425724,2.077421089329665,2.077421089329665,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,90.452,92.09,86.041,61.25,97.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_217_complex.pdb
218,GAC_218,GAC_218_complex.pdb,GAC,218,GAC.AF2rank218.pdb,GAC.AF2rank218,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank218.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_218_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.706656964487669,2.0447693235011872,2.0447693235011872,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.15299999999999,93.815,86.51,71.5,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_218_complex.pdb
219,GAC_219,GAC_219_complex.pdb,GAC,219,GAC.AF2rank219.pdb,GAC.AF2rank219,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank219.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_219_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.63071860878203,2.0768689583143414,2.0768689583143414,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.332,94.065,85.96600000000001,53.44,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_219_complex.pdb
220,GAC_220,GAC_220_complex.pdb,GAC,220,GAC.AF2rank220.pdb,GAC.AF2rank220,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank220.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_220_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.763544282411848,2.0585657847799115,2.0585657847799115,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,91.02523809523811,93.19,89.94,56.66,97.75,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_220_complex.pdb
221,GAC_221,GAC_221_complex.pdb,GAC,221,GAC.AF2rank221.pdb,GAC.AF2rank221,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank221.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_221_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.7216089435808892,2.106747252007479,2.106747252007479,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,92.5721052631579,95.94,88.824,57.38,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_221_complex.pdb
222,GAC_222,GAC_222_complex.pdb,GAC,222,GAC.AF2rank222.pdb,GAC.AF2rank222,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank222.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_222_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.264676954920083,2.106995213127043,2.106995213127043,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.792,93.375,87.973,70.44,97.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_222_complex.pdb
223,GAC_223,GAC_223_complex.pdb,GAC,223,GAC.AF2rank223.pdb,GAC.AF2rank223,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank223.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_223_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.9822824000741908,2.1708786238793665,2.1708786238793665,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,92.34380952380951,95.62,89.88,52.72,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_223_complex.pdb
224,GAC_224,GAC_224_complex.pdb,GAC,224,GAC.AF2rank224.pdb,GAC.AF2rank224,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank224.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_224_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.829648415248084,2.163941832457894,2.163941832457894,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.1075,94.405,86.225,63.28,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_224_complex.pdb
225,GAC_225,GAC_225_complex.pdb,GAC,225,GAC.AF2rank225.pdb,GAC.AF2rank225,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank225.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_225_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.156393410946245,2.1245937722463126,2.1245937722463126,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.2484210526316,92.88,83.938,69.88,97.69,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_225_complex.pdb
226,GAC_226,GAC_226_complex.pdb,GAC,226,GAC.AF2rank226.pdb,GAC.AF2rank226,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank226.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_226_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.7118763519427342,2.0218782647254847,2.0218782647254847,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,93.2036842105263,93.06,89.628,86.06,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_226_complex.pdb
227,GAC_227,GAC_227_complex.pdb,GAC,227,GAC.AF2rank227.pdb,GAC.AF2rank227,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank227.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_227_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,2.049093915932387,2.0822754732215394,2.0822754732215394,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,90.2057142857143,93.81,86.88,57.31,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_227_complex.pdb
228,GAC_228,GAC_228_complex.pdb,GAC,228,GAC.AF2rank228.pdb,GAC.AF2rank228,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank228.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_228_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.723135421116269,2.021719515374135,2.021719515374135,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,90.76,92.94,84.538,60.25,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_228_complex.pdb
229,GAC_229,GAC_229_complex.pdb,GAC,229,GAC.AF2rank229.pdb,GAC.AF2rank229,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank229.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_229_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.529392608017404,2.0262973996229934,2.0262973996229934,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.50199999999998,93.97,88.504,59.28,97.88,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_229_complex.pdb
